product_id,product_name,category,brand,cost_price,unit_price,margin_pct,profit_per_unit,price_range,margin_category
P0607,brand d build,apparel,brand a,10.02,12.56,20.22,2.540000000000001,budget,medium margin
P0608,brand c act,electronics,brand d,169.53,233.53,27.41,64.0,mid Range,high margin
P0609,brand d movie,personal care,unknown,179.5,240.26,25.29,60.75999999999999,mid Range,high margin
P0610,brand d education,apparel,brand c,177.67,254.51,30.19,76.84,mid Range,high margin
P0611,brand d step,electronics,brand c,90.75,121.34,25.21,30.590000000000003,mid Range,high margin
P0612,brand c easy,electronics,brand b,151.69,257.98,41.2,106.29000000000002,mid Range,high margin
P0613,brand a day,home & kitchen,brand d,194.29,316.84,38.68,122.54999999999998,mid Range,high margin
P0614,brand a well,personal care,brand d,193.3,332.16,41.81,138.86,mid Range,high margin
P0615,brand d computer,apparel,brand d,63.28,92.09,31.28,28.810000000000002,budget,high margin
P0616,brand a stock,apparel,brand a,190.1,285.94,33.52,95.84,mid Range,high margin
P0617,brand b health,apparel,brand b,29.61,43.85,32.47,14.240000000000002,budget,high margin
P0618,brand d page,apparel,brand b,167.65,223.33,24.93,55.68000000000001,mid Range,medium margin
P0619,brand a themselves,electronics,brand d,113.49,181.23,37.38,67.74,mid Range,high margin
P0620,brand c trade,personal care,brand a,158.38,263.03,39.79,104.64999999999998,mid Range,high margin
P0621,brand d prepare,electronics,brand d,34.18,55.03,37.89,20.85,budget,high margin
P0622,brand a staff,electronics,brand a,158.22,297.57,46.83,139.35,mid Range,high margin
P0623,brand c cause,personal care,brand c,79.69,122.49,34.94,42.8,mid Range,high margin
P0624,brand d theory,electronics,brand b,58.71,72.18,18.66,13.470000000000006,budget,medium margin
P0625,brand d she,electronics,brand d,178.47,249.56,28.49,71.09,mid Range,high margin
P0626,brand b public,electronics,brand d,184.56,352.02,47.57,167.45999999999998,mid Range,high margin
P0627,brand a civil,home & kitchen,brand c,65.64,122.0,46.2,56.36,mid Range,high margin
P0628,brand a culture,apparel,brand b,63.59,112.51,43.48,48.92,mid Range,high margin
P0629,brand c probably,home & kitchen,brand d,122.97,145.15,15.28,22.180000000000007,mid Range,medium margin
P0630,brand d partner,apparel,brand d,149.48,266.6,43.93,117.12000000000003,mid Range,high margin
P0631,brand c family,electronics,brand b,17.8,30.95,42.49,13.149999999999999,budget,high margin
P0632,brand d pattern,apparel,brand a,38.88,73.39,47.02,34.51,budget,high margin
P0633,brand b should,electronics,brand b,11.45,13.12,12.73,1.67,budget,medium margin
P0634,brand c quite,apparel,brand c,76.83,116.61,34.11,39.78,mid Range,high margin
P0635,brand d door,electronics,brand a,52.18,80.35,35.06,28.169999999999995,budget,high margin
P0636,brand d white,apparel,brand d,119.44,168.98,29.32,49.53999999999999,mid Range,high margin
P0637,brand b involve,home & kitchen,brand a,60.59,87.73,30.94,27.14,budget,high margin
P0638,brand b society,apparel,brand b,131.24,224.41,41.52,93.16999999999999,mid Range,high margin
P0639,brand c fish,personal care,brand a,173.6,342.07,49.25,168.47,mid Range,high margin
P0640,brand a sort,personal care,brand b,131.24,215.37,39.06,84.13,mid Range,high margin
P0641,brand a activity,apparel,brand c,123.63,240.92,48.68,117.28999999999999,mid Range,high margin
P0642,brand c level,personal care,brand d,171.06,258.83,33.91,87.76999999999998,mid Range,high margin
P0643,brand b off,personal care,brand c,137.05,252.43,45.71,115.38,mid Range,high margin
P0644,brand d nearly,electronics,brand a,104.75,177.67,41.04,72.91999999999999,mid Range,high margin
P0645,brand c similar,home & kitchen,brand c,138.46,212.34,34.79,73.88,mid Range,high margin
P0646,brand c today,home & kitchen,brand c,172.99,230.95,25.1,57.95999999999998,mid Range,high margin
P0647,brand c almost,apparel,brand b,105.87,139.35,24.03,33.47999999999999,mid Range,medium margin
P0648,brand a certainly,personal care,brand c,137.75,240.95,42.83,103.19999999999999,mid Range,high margin
P0649,brand d reality,home & kitchen,brand c,181.85,266.25,31.7,84.4,mid Range,high margin
P0650,brand a senior,apparel,brand c,146.68,190.7,23.08,44.01999999999998,mid Range,medium margin
P0651,brand d board,home & kitchen,brand c,169.86,315.36,46.14,145.5,mid Range,high margin
P0652,brand b product,home & kitchen,unknown,96.8,171.03,43.4,74.23,mid Range,high margin
P0653,brand b method,home & kitchen,brand a,48.34,62.89,23.14,14.549999999999997,budget,medium margin
P0654,brand c approach,personal care,brand c,77.48,126.06,38.54,48.58,mid Range,high margin
P0655,brand d can,electronics,brand d,15.47,25.85,40.15,10.38,budget,high margin
P0656,brand a score,personal care,brand b,102.59,192.95,46.83,90.35999999999999,mid Range,high margin
P0657,brand d although,home & kitchen,brand d,15.54,29.04,46.49,13.5,budget,high margin
P0658,brand b it,apparel,brand c,84.79,136.72,37.98,51.92999999999999,mid Range,high margin
P0659,brand d writer,apparel,brand c,173.17,218.6,20.78,45.43000000000001,mid Range,medium margin
P0660,brand a lose,personal care,brand c,128.05,161.23,20.58,33.17999999999998,mid Range,medium margin
P0661,brand a day,electronics,brand d,58.34,104.14,43.98,45.8,mid Range,high margin
P0662,brand b writer,apparel,brand d,158.12,284.9,44.5,126.77999999999997,mid Range,high margin
P0663,brand b something,personal care,brand d,83.66,164.71,49.21,81.05000000000001,mid Range,high margin
P0664,brand d look,electronics,brand a,109.09,191.74,43.11,82.65,mid Range,high margin
P0665,brand a risk,home & kitchen,brand b,8.49,9.37,9.39,0.879999999999999,budget,low margin
P0666,brand b congress,apparel,brand c,65.86,78.53,16.13,12.670000000000002,budget,medium margin
P0667,brand c actually,apparel,brand a,165.65,226.67,26.92,61.01999999999998,mid Range,high margin
P0668,brand c no,personal care,brand c,89.56,153.87,41.8,64.31,mid Range,high margin
P0669,brand b personal,home & kitchen,brand d,75.05,95.28,21.23,20.230000000000004,budget,medium margin
P0670,brand d modern,electronics,brand b,48.74,96.82,49.66,48.07999999999999,budget,high margin
P0671,brand b good,electronics,brand b,29.02,50.49,42.52,21.470000000000002,budget,high margin
P0672,brand a rich,personal care,brand c,155.39,258.08,39.79,102.69,mid Range,high margin
P0673,brand a production,electronics,brand a,14.41,17.35,16.95,2.9400000000000013,budget,medium margin
P0674,brand d bring,personal care,brand a,111.72,170.59,34.51,58.870000000000005,mid Range,high margin
P0675,brand b happy,apparel,brand a,63.72,108.04,41.02,44.32000000000001,mid Range,high margin
P0676,brand c realize,apparel,unknown,166.98,199.44,16.28,32.46000000000001,mid Range,medium margin
P0677,brand a thus,home & kitchen,unknown,158.03,244.62,35.4,86.59,mid Range,high margin
P0678,brand b leave,home & kitchen,brand b,74.79,109.85,31.92,35.05999999999999,mid Range,high margin
P0679,brand b until,electronics,brand d,182.52,313.82,41.84,131.29999999999998,mid Range,high margin
P0680,brand d letter,home & kitchen,brand b,5.53,9.43,41.36,3.8999999999999995,budget,high margin
P0681,brand a truth,personal care,brand b,190.14,342.55,44.49,152.41000000000003,mid Range,high margin
P0682,brand a let,electronics,brand c,130.65,197.42,33.82,66.76999999999998,mid Range,high margin
P0683,brand c nation,home & kitchen,brand d,14.77,27.06,45.42,12.29,budget,high margin
P0684,brand a hear,home & kitchen,brand c,161.31,222.84,27.61,61.53,mid Range,high margin
P0685,brand a eat,electronics,brand a,6.89,8.44,18.36,1.5499999999999998,budget,medium margin
P0686,brand b heart,home & kitchen,brand c,179.43,351.61,48.97,172.18,mid Range,high margin
P0687,brand c man,electronics,brand c,163.92,207.29,20.92,43.370000000000005,mid Range,medium margin
P0688,brand d key,personal care,brand d,58.01,83.95,30.9,25.940000000000005,budget,high margin
P0689,brand d side,personal care,brand b,27.05,46.7,42.08,19.650000000000002,budget,high margin
P0690,brand a laugh,apparel,brand a,86.13,140.54,38.71,54.41,mid Range,high margin
P0691,brand d others,apparel,brand d,156.94,258.99,39.4,102.05000000000001,mid Range,high margin
P0692,brand b because,personal care,unknown,27.02,39.72,31.97,12.7,budget,high margin
P0693,brand a board,electronics,brand c,132.72,147.47,10.0,14.75,mid Range,low margin
P0694,brand b write,home & kitchen,brand a,89.41,156.82,42.99,67.41,mid Range,high margin
P0695,brand d charge,home & kitchen,brand d,33.99,62.67,45.76,28.68,budget,high margin
P0696,brand a practice,electronics,brand b,103.59,157.7,34.31,54.109999999999985,mid Range,high margin
P0697,brand d cell,apparel,brand a,151.53,210.41,27.98,58.879999999999995,mid Range,high margin
P0698,brand c this,home & kitchen,brand a,103.85,165.69,37.32,61.84,mid Range,high margin
P0699,brand d herself,personal care,brand b,20.37,30.55,33.32,10.18,budget,high margin
P0700,brand d movement,electronics,brand d,92.18,111.25,17.14,19.069999999999993,mid Range,medium margin
P0701,brand d money,electronics,brand a,83.67,94.74,11.68,11.069999999999993,budget,medium margin
P0702,brand a rise,electronics,brand c,178.57,286.8,37.74,108.23000000000002,mid Range,high margin
P0703,brand d lay,home & kitchen,brand c,165.94,304.49,45.5,138.55,mid Range,high margin
P0704,brand d four,home & kitchen,brand d,144.75,206.55,29.92,61.80000000000001,mid Range,high margin
P0705,brand d step,electronics,brand a,153.07,198.93,23.05,45.860000000000014,mid Range,medium margin
P0706,brand c floor,home & kitchen,brand c,111.8,160.6,30.39,48.8,mid Range,high margin
P0707,brand a training,electronics,brand b,101.02,185.84,45.64,84.82000000000001,mid Range,high margin
P0708,brand d poor,electronics,brand c,124.12,157.48,21.18,33.359999999999985,mid Range,medium margin
P0709,brand d through,apparel,brand d,165.79,210.81,21.36,45.02000000000001,mid Range,medium margin
P0710,brand c next,electronics,brand d,14.07,23.5,40.13,9.43,budget,high margin
P0711,brand a question,personal care,brand d,133.4,261.54,48.99,128.14000000000001,mid Range,high margin
P0712,brand b interesting,personal care,brand a,108.42,124.0,12.56,15.579999999999998,mid Range,medium margin
P0713,brand d begin,personal care,brand b,139.9,175.75,20.4,35.849999999999994,mid Range,medium margin
P0714,brand b lot,electronics,brand d,133.22,219.22,39.23,86.0,mid Range,high margin
P0715,brand c stage,personal care,brand d,196.0,377.17,48.03,181.17000000000002,mid Range,high margin
P0716,brand b when,home & kitchen,brand d,192.9,380.68,49.33,187.78,mid Range,high margin
P0717,brand d executive,apparel,brand b,85.49,147.9,42.2,62.41000000000001,mid Range,high margin
P0718,brand c huge,home & kitchen,brand b,44.17,73.4,39.82,29.230000000000004,budget,high margin
P0719,brand c figure,home & kitchen,brand b,196.36,330.88,40.66,134.51999999999998,mid Range,high margin
P0720,brand b fill,home & kitchen,brand a,153.35,246.29,37.74,92.94,mid Range,high margin
P0721,brand d plan,home & kitchen,brand d,162.62,255.39,36.32,92.76999999999998,mid Range,high margin
P0722,brand a part,personal care,brand b,15.35,17.67,13.13,2.320000000000002,budget,medium margin
P0723,brand c realize,apparel,brand c,138.26,170.31,18.82,32.05000000000001,mid Range,medium margin
P0724,brand a theory,home & kitchen,brand b,151.95,171.56,11.43,19.610000000000014,mid Range,medium margin
P0725,brand d executive,electronics,brand b,149.77,240.4,37.7,90.63,mid Range,high margin
P0726,brand b station,home & kitchen,brand a,185.66,268.98,30.98,83.32000000000002,mid Range,high margin
P0727,brand c across,electronics,unknown,150.02,192.44,22.04,42.41999999999999,mid Range,medium margin
P0728,brand d program,apparel,brand c,152.25,242.37,37.18,90.12,mid Range,high margin
P0729,brand b modern,apparel,brand c,92.52,183.66,49.62,91.14,mid Range,high margin
P0730,brand a actually,apparel,brand b,148.34,179.11,17.18,30.77000000000001,mid Range,medium margin
P0731,brand a ok,personal care,brand c,113.54,138.18,17.83,24.64,mid Range,medium margin
P0732,brand c happen,electronics,brand c,95.93,186.46,48.55,90.53,mid Range,high margin
P0733,brand a soon,apparel,brand c,121.39,218.05,44.33,96.66000000000001,mid Range,high margin
P0734,brand c apply,personal care,brand c,19.21,33.37,42.43,14.159999999999997,budget,high margin
P0735,brand b eat,apparel,brand a,158.32,196.86,19.58,38.54000000000002,mid Range,medium margin
P0736,brand d participant,electronics,brand c,48.13,62.18,22.6,14.049999999999997,budget,medium margin
P0737,brand c apply,home & kitchen,unknown,62.25,121.72,48.86,59.47,mid Range,high margin
P0738,brand d market,electronics,brand a,135.44,203.31,33.38,67.87,mid Range,high margin
P0739,brand b fine,electronics,brand c,79.37,144.18,44.95,64.81,mid Range,high margin
P0740,brand a office,personal care,brand c,110.35,149.47,26.17,39.120000000000005,mid Range,high margin
P0741,brand c maybe,personal care,brand d,13.55,25.86,47.6,12.309999999999999,budget,high margin
P0742,brand b goal,home & kitchen,brand a,189.9,237.5,20.04,47.599999999999994,mid Range,medium margin
P0743,brand a whatever,electronics,brand b,135.72,243.78,44.33,108.06,mid Range,high margin
P0744,brand d church,electronics,brand b,109.86,190.33,42.28,80.47000000000001,mid Range,high margin
P0745,brand d generation,electronics,brand b,9.63,16.81,42.71,7.179999999999998,budget,high margin
P0746,brand a clear,electronics,brand a,15.58,28.27,44.89,12.69,budget,high margin
P0747,brand a development,apparel,brand c,84.49,127.24,33.6,42.75,mid Range,high margin
P0748,brand d traditional,personal care,brand c,8.29,14.14,41.37,5.850000000000001,budget,high margin
P0749,brand a commercial,electronics,brand a,141.67,165.09,14.19,23.420000000000016,mid Range,medium margin
P0750,brand a thus,home & kitchen,brand c,123.28,166.84,26.11,43.56,mid Range,high margin
P0751,brand d receive,personal care,brand d,165.31,186.43,11.33,21.120000000000005,mid Range,medium margin
P0752,brand b teacher,apparel,brand b,150.62,273.69,44.97,123.07,mid Range,high margin
P0753,brand c dinner,apparel,brand c,137.07,263.55,47.99,126.48000000000002,mid Range,high margin
P0754,brand c natural,electronics,brand b,29.03,32.06,9.45,3.030000000000001,budget,low margin
P0755,brand d ago,electronics,brand c,45.96,81.22,43.41,35.26,budget,high margin
P0756,brand c once,apparel,brand d,181.6,338.92,46.42,157.32000000000002,mid Range,high margin
P0757,brand b plant,apparel,brand b,48.05,88.95,45.98,40.900000000000006,budget,high margin
P0758,brand b film,electronics,brand b,135.84,218.78,37.91,82.94,mid Range,high margin
P0759,brand a summer,personal care,brand a,61.68,71.59,13.84,9.910000000000004,budget,medium margin
P0760,brand a create,apparel,brand d,190.55,270.85,29.65,80.30000000000001,mid Range,high margin
P0761,brand b around,electronics,brand c,125.81,240.31,47.65,114.5,mid Range,high margin
P0762,brand c opportunity,personal care,brand d,69.03,116.9,40.95,47.870000000000005,mid Range,high margin
P0763,brand b suddenly,home & kitchen,brand c,191.94,240.27,20.11,48.33000000000001,mid Range,medium margin
P0764,brand c friend,apparel,brand b,143.88,241.25,40.36,97.37,mid Range,high margin
P0765,brand c blood,home & kitchen,unknown,137.52,192.31,28.49,54.78999999999999,mid Range,high margin
P0766,brand d room,personal care,brand d,74.95,103.05,27.27,28.099999999999994,mid Range,high margin
P0767,brand a market,apparel,brand a,169.15,316.79,46.61,147.64000000000001,mid Range,high margin
P0768,brand b job,apparel,brand c,148.04,246.33,39.9,98.29000000000002,mid Range,high margin
P0769,brand a specific,electronics,brand a,163.47,264.99,38.31,101.52000000000001,mid Range,high margin
P0770,brand b piece,electronics,brand c,110.98,221.83,49.97,110.85000000000001,mid Range,high margin
P0771,brand d impact,apparel,brand c,81.54,155.11,47.43,73.57000000000001,mid Range,high margin
P0772,brand c fast,apparel,brand d,102.72,121.36,15.36,18.64,mid Range,medium margin
P0773,brand c onto,electronics,brand b,170.36,311.06,45.23,140.7,mid Range,high margin
P0774,brand b star,apparel,brand d,36.05,58.03,37.88,21.980000000000004,budget,high margin
P0775,brand b far,personal care,brand c,12.88,22.99,43.98,10.109999999999998,budget,high margin
P0776,brand b scientist,electronics,brand c,77.04,87.71,12.17,10.669999999999987,budget,medium margin
P0777,brand b hair,home & kitchen,brand d,96.59,145.77,33.74,49.18000000000001,mid Range,high margin
P0778,brand a news,electronics,brand c,25.13,49.55,49.28,24.419999999999998,budget,high margin
P0779,brand c recently,home & kitchen,brand b,78.45,113.02,30.59,34.56999999999999,mid Range,high margin
P0780,brand a two,home & kitchen,brand d,194.67,253.19,23.11,58.52000000000001,mid Range,medium margin
P0781,brand d notice,home & kitchen,brand c,99.94,153.3,34.81,53.360000000000014,mid Range,high margin
P0782,brand a north,apparel,brand d,37.29,43.61,14.49,6.32,budget,medium margin
P0783,brand c thus,apparel,brand b,41.45,59.11,29.88,17.659999999999997,budget,high margin
P0784,brand a player,apparel,brand d,163.18,285.28,42.8,122.09999999999997,mid Range,high margin
P0785,brand d pressure,personal care,brand d,46.09,57.39,19.69,11.299999999999997,budget,medium margin
P0786,brand d physical,electronics,brand b,13.41,21.67,38.12,8.260000000000002,budget,high margin
P0787,brand b some,apparel,brand a,178.71,220.2,18.84,41.48999999999998,mid Range,medium margin
P0788,brand b marriage,home & kitchen,brand b,105.74,154.9,31.74,49.16000000000001,mid Range,high margin
P0789,brand a lot,home & kitchen,brand a,47.24,77.75,39.24,30.509999999999998,budget,high margin
P0790,brand d coach,personal care,brand b,47.78,70.22,31.96,22.439999999999998,budget,high margin
P0791,brand b key,apparel,brand c,37.71,64.75,41.76,27.04,budget,high margin
P0792,brand d benefit,electronics,brand b,78.75,96.0,17.97,17.25,budget,medium margin
P0793,brand a mission,apparel,brand d,166.17,273.34,39.21,107.16999999999999,mid Range,high margin
P0794,brand b pm,personal care,brand a,176.16,278.03,36.64,101.86999999999998,mid Range,high margin
P0795,brand a especially,electronics,brand d,133.58,255.38,47.69,121.79999999999998,mid Range,high margin
P0796,brand a impact,personal care,brand d,77.22,87.96,12.21,10.739999999999995,budget,medium margin
P0797,brand d fact,apparel,brand d,158.96,229.4,30.71,70.44,mid Range,high margin
P0798,brand a establish,personal care,brand b,54.63,97.75,44.11,43.12,budget,high margin
P0799,brand a bed,home & kitchen,brand d,55.27,61.07,9.5,5.799999999999997,budget,low margin
P0800,brand a customer,electronics,brand a,78.13,100.39,22.17,22.260000000000005,premium,medium margin
P0801,brand c laugh,personal care,brand c,25.78,38.24,32.58,12.46,budget,high margin
P0802,brand c others,home & kitchen,brand d,115.11,190.01,39.42,74.89999999999999,mid Range,high margin
P0803,brand d she,apparel,brand d,112.66,180.46,37.57,67.80000000000001,mid Range,high margin
P0804,brand b theory,home & kitchen,brand d,54.49,74.98,27.33,20.490000000000002,budget,high margin
P0805,brand c young,personal care,brand b,171.72,290.78,40.95,119.05999999999997,mid Range,high margin
P0806,brand b way,personal care,brand b,24.55,38.24,35.8,13.690000000000001,budget,high margin
P0807,brand c five,electronics,brand b,80.88,135.25,40.2,54.370000000000005,mid Range,high margin
P0808,brand a since,apparel,brand d,185.54,276.8,32.97,91.26000000000002,mid Range,high margin
P0809,brand a baby,home & kitchen,brand b,77.31,127.42,39.33,50.11,mid Range,high margin
P0810,brand d similar,personal care,brand c,143.76,235.44,38.94,91.68,mid Range,high margin
P0811,brand b window,personal care,brand d,7.09,13.23,46.41,6.140000000000001,budget,high margin
P0812,brand c quite,apparel,brand a,157.87,246.2,35.88,88.32999999999998,mid Range,high margin
P0813,brand b democratic,apparel,brand a,75.15,126.97,40.81,51.81999999999999,mid Range,high margin
P0814,brand b own,electronics,brand c,157.04,222.65,29.47,65.61000000000001,mid Range,high margin
P0815,brand d trip,personal care,brand b,105.96,186.83,43.29,80.87000000000002,mid Range,high margin
P0816,brand a want,electronics,brand c,146.6,235.03,37.62,88.43,mid Range,high margin
P0817,brand c hand,home & kitchen,brand c,49.13,96.63,49.16,47.49999999999999,budget,high margin
P0818,brand d chair,personal care,brand a,55.92,82.0,31.8,26.08,budget,high margin
P0819,brand a often,electronics,brand c,71.29,85.93,17.04,14.64,budget,medium margin
P0820,brand c house,home & kitchen,unknown,193.38,310.73,37.77,117.35000000000002,mid Range,high margin
P0821,brand b mouth,home & kitchen,brand d,137.91,262.98,47.56,125.07000000000002,mid Range,high margin
P0822,brand a defense,personal care,brand a,55.27,79.83,30.77,24.559999999999995,budget,high margin
P0823,brand b power,apparel,brand c,85.42,121.11,29.47,35.69,mid Range,high margin
P0824,brand a one,home & kitchen,brand b,61.02,89.03,31.46,28.009999999999998,budget,high margin
P0825,brand c subject,electronics,brand b,97.93,138.88,29.49,40.94999999999999,mid Range,high margin
P0826,brand c rather,apparel,brand b,102.3,130.91,21.85,28.61,mid Range,medium margin
P0827,brand b argue,home & kitchen,brand b,49.7,92.02,45.99,42.31999999999999,budget,high margin
P0828,brand c kitchen,apparel,brand a,28.38,33.22,14.57,4.84,budget,medium margin
P0829,brand d ability,electronics,brand a,170.36,244.31,30.27,73.94999999999999,mid Range,high margin
P0830,brand c technology,personal care,brand c,100.71,200.01,49.65,99.3,mid Range,high margin
P0831,brand c away,personal care,brand b,151.28,183.87,17.72,32.59,mid Range,medium margin
P0832,brand d number,personal care,brand a,102.98,149.77,31.24,46.790000000000006,mid Range,high margin
P0833,brand b guy,personal care,brand a,141.16,213.73,33.95,72.57,mid Range,high margin
P0834,brand a perhaps,electronics,brand b,78.99,94.05,16.01,15.060000000000002,budget,medium margin
P0835,brand c deep,home & kitchen,brand b,111.97,147.06,23.86,35.09,mid Range,medium margin
P0836,brand d big,home & kitchen,brand c,40.86,60.54,32.51,19.68,budget,high margin
P0837,brand d wear,home & kitchen,brand c,171.59,231.93,26.02,60.34,mid Range,high margin
P0838,brand b yet,apparel,unknown,163.77,286.39,42.82,122.61999999999998,mid Range,high margin
P0839,brand b strategy,personal care,brand d,43.23,78.68,45.06,35.45000000000001,budget,high margin
P0840,brand b social,personal care,brand a,39.44,61.12,35.47,21.68,budget,high margin
P0841,brand c of,personal care,brand c,53.94,101.01,46.6,47.07000000000001,mid Range,high margin
P0842,brand a group,personal care,brand a,139.66,161.17,13.35,21.50999999999999,mid Range,medium margin
P0843,brand c seat,personal care,brand a,92.72,129.92,28.63,37.19999999999999,mid Range,high margin
P0844,brand c player,home & kitchen,brand c,72.11,106.04,32.0,33.93000000000001,mid Range,high margin
P0845,brand c should,apparel,brand b,195.98,265.78,26.26,69.79999999999998,mid Range,high margin
P0846,brand c own,personal care,brand d,178.48,257.54,30.7,79.06000000000003,mid Range,high margin
P0847,brand c no,personal care,brand b,174.31,292.23,40.35,117.92000000000002,mid Range,high margin
P0848,brand c process,personal care,brand d,170.54,198.54,14.1,28.0,mid Range,medium margin
P0849,brand b nice,home & kitchen,unknown,66.13,111.61,40.75,45.480000000000004,mid Range,high margin
P0850,brand c along,personal care,brand c,178.1,321.09,44.53,142.98999999999998,mid Range,high margin
P0851,brand c away,personal care,brand d,37.63,70.32,46.49,32.68999999999999,budget,high margin
P0852,brand b stay,apparel,brand c,188.39,326.03,42.22,137.64,mid Range,high margin
P0853,brand a since,apparel,brand b,82.42,97.75,15.68,15.329999999999998,budget,medium margin
P0854,brand d role,electronics,brand a,155.33,244.11,36.37,88.78,mid Range,high margin
P0855,brand a miss,electronics,unknown,125.53,147.61,14.96,22.080000000000013,mid Range,medium margin
P0856,brand d occur,home & kitchen,brand b,53.24,72.18,26.24,18.940000000000005,budget,high margin
P0857,brand b soon,apparel,brand b,10.57,17.94,41.08,7.370000000000001,budget,high margin
P0858,brand c east,personal care,brand d,195.12,309.56,36.97,114.44,mid Range,high margin
P0859,brand c home,personal care,brand b,194.06,335.31,42.13,141.25,mid Range,high margin
P0860,brand b shake,personal care,brand d,107.07,179.4,40.32,72.33000000000001,mid Range,high margin
P0861,brand c buy,home & kitchen,brand d,110.24,201.1,45.18,90.86,mid Range,high margin
P0862,brand d reveal,home & kitchen,brand c,85.38,105.88,19.36,20.5,mid Range,medium margin
P0863,brand a although,electronics,brand b,72.06,109.7,34.31,37.64,mid Range,high margin
P0864,brand a charge,personal care,brand d,63.42,113.48,44.11,50.06,mid Range,high margin
P0865,brand c on,apparel,unknown,111.9,142.08,21.24,30.180000000000007,mid Range,medium margin
P0866,brand d use,personal care,brand b,36.84,64.96,43.29,28.11999999999999,budget,high margin
P0867,brand d seem,personal care,brand b,56.28,83.3,32.44,27.019999999999996,budget,high margin
P0868,brand b need,home & kitchen,brand c,131.45,207.53,36.66,76.08000000000001,mid Range,high margin
P0869,brand c onto,personal care,brand b,171.43,216.72,20.9,45.28999999999999,mid Range,medium margin
P0870,brand c accept,electronics,brand d,125.46,168.73,25.64,43.269999999999996,mid Range,high margin
P0871,brand d sort,apparel,brand c,8.78,10.05,12.64,1.2700000000000014,budget,medium margin
P0872,brand a range,apparel,brand a,60.01,72.76,17.52,12.750000000000007,budget,medium margin
P0873,brand d begin,electronics,brand b,22.59,25.15,10.18,2.5599999999999987,budget,medium margin
P0874,brand b stop,home & kitchen,brand d,65.76,119.65,45.04,53.89,mid Range,high margin
P0875,brand c worry,personal care,brand a,69.4,129.03,46.21,59.629999999999995,mid Range,high margin
P0876,brand b budget,electronics,brand c,156.25,181.91,14.11,25.659999999999997,mid Range,medium margin
P0877,brand d both,apparel,brand b,179.66,238.06,24.53,58.400000000000006,mid Range,medium margin
P0878,brand d bed,electronics,brand a,195.05,340.01,42.63,144.95999999999998,mid Range,high margin
P0879,brand d son,personal care,brand b,148.84,168.21,11.52,19.370000000000005,mid Range,medium margin
P0880,brand d tv,electronics,brand b,97.2,166.53,41.63,69.33,mid Range,high margin
P0881,brand c who,home & kitchen,brand b,127.69,145.31,12.13,17.620000000000005,mid Range,medium margin
P0882,brand a worry,home & kitchen,brand d,129.51,165.62,21.8,36.110000000000014,mid Range,medium margin
P0883,brand a peace,apparel,brand a,51.01,76.04,32.92,25.03000000000001,budget,high margin
P0884,brand a management,apparel,brand c,119.02,173.32,31.33,54.3,mid Range,high margin
P0885,brand b we,electronics,brand a,118.31,203.69,41.92,85.38,mid Range,high margin
P0886,brand b her,home & kitchen,brand a,53.5,82.92,35.48,29.42,budget,high margin
P0887,brand c determine,electronics,brand a,74.33,92.06,19.26,17.730000000000004,budget,medium margin
P0888,brand a one,apparel,brand d,50.37,99.91,49.58,49.54,budget,high margin
P0889,brand c executive,personal care,brand b,9.16,13.19,30.55,4.029999999999999,budget,high margin
P0890,brand b in,home & kitchen,brand a,99.63,148.82,33.05,49.19,mid Range,high margin
P0891,brand c between,personal care,brand b,115.51,183.58,37.08,68.07000000000001,mid Range,high margin
P0892,brand c effort,personal care,brand c,174.19,285.46,38.98,111.26999999999998,mid Range,high margin
P0893,brand b believe,electronics,unknown,92.63,170.21,45.58,77.58000000000001,mid Range,high margin
P0894,brand c end,personal care,brand a,156.3,243.1,35.71,86.79999999999998,mid Range,high margin
P0895,brand b mouth,electronics,brand c,156.32,205.55,23.95,49.23000000000002,mid Range,medium margin
P0896,brand a matter,personal care,brand b,107.19,165.91,35.39,58.72,mid Range,high margin
P0897,brand b history,home & kitchen,brand c,84.91,118.01,28.05,33.10000000000001,mid Range,high margin
P0898,brand a mention,electronics,brand a,167.86,204.25,17.82,36.389999999999986,mid Range,medium margin
P0899,brand a sure,apparel,brand a,99.65,118.47,15.89,18.819999999999993,mid Range,medium margin
P0900,brand d material,personal care,brand c,14.57,18.92,22.99,4.350000000000001,budget,medium margin
P0901,brand a program,electronics,brand b,132.87,257.18,48.34,124.31,mid Range,high margin
P0902,brand a language,personal care,brand a,75.38,133.36,43.48,57.98000000000002,mid Range,high margin
P0903,brand d degree,home & kitchen,brand a,165.61,221.79,25.33,56.17999999999998,mid Range,high margin
P0904,brand a represent,electronics,brand c,20.2,26.15,22.75,5.949999999999999,budget,medium margin
P0905,brand a movement,electronics,brand b,108.67,138.07,21.29,29.39999999999999,mid Range,medium margin
P0906,brand b prevent,apparel,brand d,150.49,269.33,44.12,118.83999999999997,mid Range,high margin
P0907,brand c into,personal care,brand d,177.15,221.46,20.01,44.31,mid Range,medium margin
P0908,brand b everybody,personal care,brand c,133.22,210.56,36.73,77.34,mid Range,high margin
P0909,brand d lawyer,home & kitchen,brand c,112.27,224.22,49.93,111.95,mid Range,high margin
P0910,brand c police,personal care,brand d,166.1,231.06,28.11,64.96000000000001,mid Range,high margin
P0911,brand b type,apparel,brand d,154.31,298.36,48.28,144.05,mid Range,high margin
